,squirrel,zebra,kangaroo,desk,bottle,turtle,bee,chair,sheep,knife,horse,monkey,donkey,elephant,bus,couch,alligator,camel,fish,hammer,scissors,guitar,shoe,cow,cat,penguin,banana,bear,brush,rhinoceros,bird,raccoon,ant,microscope,kite,rabbit,trumpet,umbrella,dog,axe,piano,frog,tiger,leopard,boat,goat,deer,lion,giraffe
12483,-0.044208746,-0.018473022,0.0030843895,-0.00070326804,0.0054920986,-0.025098287,-0.017987216,0.0022889862,-0.0008716844,0.03720662,-0.00029245485,-0.009903696,-0.0010705964,-0.014368743,-0.045106832,-0.012020062,0.011244806,0.016063621,0.0042185583,0.027648985,-0.011508092,0.027935425,0.040640872,-0.00040309565,0.016017867,0.00043562055,0.010538783,-0.016607834,0.030355409,0.0033221573,-0.034109693,0.0010872713,0.00811218,0.0042653834,-0.0042405655,-0.02138783,-0.0003606739,0.004898465,0.0016002902,-0.00709221,0.02638878,-0.0058816075,-0.005281232,-0.023951314,0.033380583,-0.007331548,-0.008380559,-0.03050691,-0.032644797
12484,-0.0147930505,-0.047513112,-0.020878026,0.009332284,0.0074230726,0.013573553,-0.0009363008,0.00089170755,-0.02191274,0.01326241,-0.00030036652,-0.0003027219,-0.003731311,-0.02650624,-0.063018925,-0.03334823,0.016537841,0.07642032,0.00090676174,0.03652961,0.03516132,-0.016127935,0.03708427,-0.01720864,-0.019949695,-0.0055217594,0.009320145,-0.004743131,0.042271968,-0.014816473,-0.024549736,0.031351525,-0.005769696,-0.00013350656,0.002833009,-0.0032453865,0.041929986,0.02350053,-0.023685113,0.029703036,0.036519777,-0.0072916835,0.009094563,-0.0072029755,0.029574089,-0.007421428,0.00016816396,-0.024193821,-0.028055182
12485,-0.008789311,-0.043248836,-0.020464336,0.019642552,-0.015104857,0.0016651098,0.014998865,-0.0081350515,-0.017446943,0.03721444,0.022489289,-0.009318964,-0.006154341,0.016190132,-0.028147781,-0.025514232,0.03138267,0.06857208,0.005330578,0.035732906,0.03789632,0.00783242,0.027861929,-0.00190841,0.028614959,-0.004034998,0.023766035,-0.029159933,0.020991556,-0.011766105,-0.010451339,0.021316076,-0.013985805,-0.009181825,0.014532961,0.009023794,0.02445489,0.017236846,0.0033168793,0.04382282,0.0022891883,0.009171148,0.0059833606,-0.0063744276,0.026765546,0.011714014,0.0059966645,-0.01576063,-0.018047834
12486,0.0014983659,-0.026509175,-0.020981269,0.010094163,0.0037265774,0.018868664,0.010473329,-0.0096457,-0.017694874,0.005565742,0.010002333,-0.028031183,0.009154734,0.022201024,-0.0009052325,-0.0009070065,0.011459224,0.032262936,-0.010269419,0.021826888,0.04274553,-0.011459378,0.050696056,-0.008457498,0.0025196094,0.01341365,0.026874125,0.0030431654,0.015197057,8.925019e-05,-0.006323798,0.03377084,0.011591802,-0.008109699,0.019705586,0.017918317,0.006324835,0.00522784,-0.013496459,0.040224303,0.012241912,0.012709345,-0.0073196054,-0.024446545,0.010466686,0.0265568,0.026312409,0.017877625,-0.021398434
12487,-0.0009825006,-0.0017099446,-0.006413775,0.010105369,0.0035864182,0.03842664,-0.008328828,0.0055925697,0.005689653,0.0030862929,0.0012018383,0.010180256,0.039899822,0.031374414,-0.0060913004,0.010953073,-0.0026371528,-0.012774224,-0.005493384,-0.005090323,-0.0034163494,-0.010161766,-0.011291745,0.0096762255,-0.017928518,-0.0048907152,-0.012812115,-0.01162036,0.042127963,-0.010492242,0.0016903965,0.0008843693,0.0059702806,-0.020535978,0.015691405,-0.023962876,0.002473203,-0.00059025054,-0.006156118,0.032543134,-0.0050029317,0.017683992,-0.013232194,-0.013389104,0.008975252,0.0021640847,0.02589014,-0.010088927,-0.013646446
12488,0.03210152,-0.0036012297,-0.0052174553,-0.023406653,0.011227981,0.021408312,0.010905996,0.013087251,0.0063990946,0.012190324,0.015721815,0.026413254,0.022816388,0.023304796,-0.028132858,0.011970945,-0.0014582163,0.02674733,-0.018138032,-0.010761944,0.037297938,-0.021095455,0.017073467,0.0056431447,0.005673442,-0.0001495428,-0.009548782,0.009942416,0.022219613,0.029365897,0.026682809,-0.0013638609,0.005442748,-0.020001363,-0.017510366,-0.0072923154,0.017353723,-0.00093761086,0.008083572,-0.0053467043,-0.039593015,-0.0022283867,0.0038204275,0.012988287,-0.008571435,0.02483934,0.01430953,0.0034395664,0.012303751
12489,0.03141537,0.010449822,0.016736392,0.017669996,-0.029084736,-0.0019750437,0.005507868,0.014882356,0.030084923,-0.00029766638,0.028105125,0.01250374,0.0003628029,0.034434315,-0.016283497,0.0013989117,0.024332985,0.037692647,-0.0012096345,-0.014028949,0.03977346,-0.0067963847,0.024249867,0.028696725,-0.0072754268,-0.007694972,-0.010381672,0.03500286,-0.0022152364,0.00010388903,-0.0017709391,-0.0023716143,0.008906312,-0.0019273463,0.019564679,0.006150221,0.0015349569,0.019026633,0.030997379,0.01782528,-0.02127731,0.011239749,-0.0050168377,0.007898988,-0.02058848,0.0062715965,0.0045324205,0.00817922,0.0197653
12524,-0.03577375,-0.021912826,-0.02227767,-0.0026693018,-0.008151475,0.009115748,0.021127516,0.016793199,-0.05009644,0.02170634,-0.00607919,0.004067457,-0.003810737,-0.035183836,-0.04655744,-0.009282627,0.019916357,0.07904297,0.006610868,0.06319397,0.014382311,-0.008324795,0.0033481882,0.0023102774,-0.006536691,-0.0172385,0.011461232,0.01623989,0.035956025,-0.029110393,-0.014141254,0.026721796,0.008170315,-0.0005522512,0.009603114,-0.001896332,0.0048331716,0.021171475,-0.0100545855,0.02488214,-0.0014687703,0.013277237,0.011363447,-0.03030403,0.0191591,0.011120745,0.0085658245,-0.011215107,-0.005802968
12525,0.007205445,-0.009640252,-0.017066726,0.0032676198,0.015074397,-0.0114596365,-0.008598828,-0.009473139,-0.0073225778,0.008336054,-0.008292525,0.006718859,0.01983945,-0.028373612,-0.006056139,-0.02033105,-0.0023899416,0.02365852,-0.0021162846,-0.0070450264,0.018328035,-0.01625051,0.03448854,-0.005025894,-0.029642811,0.021518445,-0.012470671,-0.0142225465,0.030854644,-0.0053104446,-0.012774411,-0.019888774,-0.014984551,-0.006250497,-0.011733414,0.020986274,-0.006962959,-0.0044401283,0.0043996796,-0.0033312768,-0.0045196195,0.023161111,-0.003278884,0.0065686624,-0.0045020916,0.030983932,-0.034181755,-0.003053221,-0.007330869
12526,0.012750569,-0.03144516,0.004834261,0.017174913,-0.008967783,-0.023520296,-0.028572598,0.0016245929,0.00488588,-0.017891282,-0.008435323,-0.0010069708,-0.009987008,0.038946632,-0.012058717,-0.020120468,-0.0040532853,0.031302903,-0.026046908,-0.027080076,0.006317288,0.0029050757,0.004744986,-0.022980412,-0.00770687,0.010448518,-0.030837698,-0.02399213,0.0052009816,-0.0036517552,-0.02006258,0.0040812735,0.0022344703,-0.014151227,-0.010086445,0.0063403784,-0.02276907,0.0079817055,0.018346192,0.013173774,0.0012345682,0.008750316,-0.035183858,-0.02323736,-0.0071780775,-0.02023336,-0.0024124638,-0.014596398,-0.021290043
12527,-0.021785205,-0.0012112004,-0.031093156,0.025379682,-0.006117095,0.010083573,-0.012157979,0.01750233,-0.015558172,0.007323103,-0.001763536,-0.0165701,0.005469931,0.029245354,-0.003322485,0.012489499,-0.0013943625,0.01137543,-0.015566815,0.019623253,0.000873837,-0.001228124,-0.01234647,-0.008689307,-0.008378214,-0.020047488,0.0005105515,-0.023054682,0.040562924,0.0056912364,-0.023217335,0.009030659,-4.3514497e-06,0.011631074,-0.0011062095,-0.01899452,0.016911138,0.0013666721,-0.0069543156,0.008931479,-0.00044124146,-0.02672396,0.01351672,-0.0014004832,0.010391053,0.014592655,0.026948428,-0.011341301,-0.04244115
12567,-0.012539011,-0.035031315,0.007999117,-0.018399833,0.012476212,0.015191894,-0.013267755,0.01423411,0.02104337,0.00098617,0.02245563,0.0012608365,-0.00884382,-0.0162686,-0.019393707,-0.0076259156,0.0063495305,0.02917067,0.0043995907,-0.023035584,-0.020826222,0.032785412,-0.004011532,0.007356142,-0.00998074,0.012175031,-0.008410847,0.01100713,0.01679078,-0.006626031,0.03662319,0.0014682723,-0.018711848,-0.0017344821,-0.009847939,-0.009161726,0.023394667,-0.0049685,0.0005096998,-0.009402763,0.01581949,0.014418005,-0.031199442,0.007432142,0.025272459,0.050706025,0.0058303536,0.0054004625,0.010467053
12568,-0.010811622,-0.016968131,0.01398661,-0.025003346,-0.033089135,-0.00014912461,-0.011044044,0.013427225,0.010586617,0.0010361715,0.0036025706,-0.0066017807,0.00090996124,-0.0008357884,-0.017616224,-0.0017737821,0.01524171,-0.020503527,-0.00428376,-0.0082981,-0.02872059,0.019094063,-0.027408121,0.004421132,0.010451441,0.004050098,-0.0038089955,-0.028687483,0.022116706,-0.02991537,-0.015965946,-0.01641001,-0.0041447915,-0.019430162,0.011231438,0.0070620715,0.00854773,0.004735769,0.02477169,-0.005274561,-0.0015545288,-0.02018431,-0.032326426,-0.01568571,0.013786201,9.2330076e-05,0.0015313603,0.016595783,-0.0025921986
12569,-0.01605239,-0.0037042869,-0.02404301,-0.0057299645,0.004568367,0.0005589736,-0.014136429,0.0065212497,-0.02618754,0.0043533016,-0.0078773545,-0.019749872,-0.003747855,0.002946093,-0.0011471199,0.027586073,0.011267071,-0.0036116808,0.012836154,0.010386569,0.0252293,0.030159168,-0.003588103,0.013235961,-0.002065989,-0.0061944746,0.002918505,-0.0119952215,0.01062265,0.008326344,0.008117282,-0.011883681,0.032366198,-0.004406089,0.023726316,0.012634188,0.00085052056,0.004836862,-0.023474336,0.033347163,0.0071110553,-0.005679012,0.0015022048,-0.013633479,-0.006768914,-0.008075315,0.0023433212,0.023711018,-0.012544767
12795,0.038400557,0.0054028654,-0.014832293,-0.030756911,-0.0058497675,0.0038832359,0.041543152,-0.011762398,-0.026141522,0.00067852373,0.019200468,0.028344808,-0.0023583632,0.023351977,-0.0034536037,-0.024668036,0.024685064,0.029200016,0.01305133,-0.013206333,-0.0006341096,-0.038220767,-0.019771153,0.029659329,-0.024575591,0.0265015,0.021190546,-0.010333036,-0.006894818,0.0054765544,0.004722239,-0.013170828,0.014349897,0.027644143,0.050515857,-0.009949462,0.060075775,0.028714873,0.050270822,-0.01542765,0.011404638,0.010357513,0.020231687,-0.008812086,0.012407941,0.015339191,-0.030845018,0.009211406,-0.03208558
12845,0.022659415,-0.027481511,-0.005964091,0.0014879256,-0.018653471,-0.003842661,0.018105732,0.00031379712,-0.031020684,0.0019058917,0.011943262,0.025188297,0.0020334243,0.04010426,-0.006932737,-0.023243338,0.01740574,0.019017722,-0.0013587823,0.012269112,-0.006239271,-0.0049402467,0.002068734,0.031167641,-0.029357465,-0.014528394,0.00469927,0.0043838504,-0.002797665,0.012950752,0.009583595,0.007405836,0.04268396,0.021969592,0.05791403,-0.007977997,0.006736117,0.017582381,0.050857693,0.00658766,0.0117622195,0.021213824,0.020728908,0.012639581,0.004246484,0.0044653583,-0.004349256,0.0052628997,-0.047498316
14928,-0.0071818624,-0.023273893,-0.007139979,-0.00021279913,-0.049880844,-0.014884487,0.0137477,0.018921806,-0.015769603,-0.013843709,0.017677031,0.025724595,-0.00036320556,0.043611567,0.011738915,-0.0110289445,0.049593877,0.023391178,0.01189795,-0.0014699992,0.02527319,-0.050463527,0.045917105,0.030006764,-0.009156089,0.013425835,0.013882923,-0.00102595,0.03574797,-0.026931422,-0.014999273,0.038308438,0.038316492,0.022265976,0.038760595,-0.0010371589,0.016010195,0.0023385573,0.049387723,0.037932884,-0.028405646,0.033157557,0.003965026,6.4793974e-05,0.017340295,0.021522284,0.016614625,0.03466159,0.0123507185
14929,-0.013038323,0.019602561,-0.012006412,0.014094613,-0.053726505,-0.001237141,0.021951476,0.033427034,-0.043092232,-0.029584289,0.052990805,0.029188707,-0.038692098,0.038253073,-0.029058008,-0.00292525,0.04465356,-0.0057464032,0.03684911,-0.027555667,0.03724667,-0.038174253,0.07702566,0.008525862,0.012648727,-0.0053835823,0.019527705,0.04455628,0.0173659,-0.0062536485,0.031624246,0.0065703862,0.046412885,0.029561242,0.059259538,0.009151614,0.012590431,0.022658825,0.06314123,0.01653938,-0.011905104,0.024717668,0.021321818,0.02129965,0.02153267,0.051121753,0.037169103,0.036809843,-0.0085065225
14951,0.0099028945,0.0042981477,-0.001215972,-8.0696926e-05,0.002842676,0.015166176,-0.06359301,0.0044845487,-0.04138159,0.03206116,-0.0007177189,-0.02873396,-0.012316536,-0.0006883011,-0.026907312,0.008806163,0.032216895,0.05880925,0.020200746,0.046306957,0.046502158,0.012693784,0.031608038,-0.012667529,0.019782787,0.04703571,-0.005327961,-0.013645407,0.0555581,0.01794789,-0.020069033,-0.0036298602,0.0009674163,0.008981262,0.051491972,0.004627801,0.065617256,0.047376256,-0.034153275,0.034842066,0.03355762,0.008565889,0.0073574856,-9.958012e-05,0.022991428,0.011777167,-0.040905267,-0.039635126,-0.008617862
14952,-0.004887242,-0.011648261,-0.005980391,0.01995985,-0.027719954,0.016172232,0.01769382,0.050671402,-0.0070420518,0.05016173,0.053444874,0.0126535185,-0.03592911,0.04897527,-0.01902507,-0.014260572,0.03561527,0.06808504,0.04524298,0.07118628,0.08284232,-0.011872504,0.09073547,-0.012535475,0.032096375,0.03485865,0.04465704,0.032823954,0.109329276,0.025881222,-0.0019202059,0.027488418,0.056607235,0.039433237,0.10331789,0.022455258,0.043419972,0.062747665,0.034552474,0.07504538,-0.007759618,0.026118264,0.011559971,0.011880369,0.033430673,0.029389037,0.04028161,0.007313946,-0.0351299
14953,-0.0040375763,-0.013566793,-0.016091019,-0.0017667804,-0.022559514,0.010172459,0.016684487,0.057655692,0.004947822,0.019062515,0.05408905,0.030648673,-0.0066090343,0.05950353,-0.029646164,-0.010157847,0.03282742,0.053806424,0.03504645,0.023480253,0.04998271,-0.004404305,0.0742236,-0.006994938,0.02845525,0.029373983,0.036767896,0.038212467,0.080640905,0.020418035,-0.014534301,0.0401675,0.08103839,0.021769017,0.08147313,0.026902484,0.033732574,0.04819861,0.021410758,0.047170024,-0.011764401,0.020594569,0.020887887,0.009238564,0.030315151,0.040235754,0.043497056,0.023640878,-0.038482744
14980,0.004511053,-0.024333462,-0.03035436,-0.024961993,0.009272008,0.011477946,-0.04286079,-0.02567163,-0.018940011,-0.009748935,-0.022040876,-0.03129092,0.008053619,-0.04595853,0.013764239,0.0019631989,-0.02200412,-0.03277269,-0.03169543,-0.02722709,-0.014077225,-0.020059794,-0.041061595,0.014174075,-0.009722446,0.032454852,-0.019136695,-0.027035467,-0.034672473,0.011995801,-0.026879301,-0.0019077313,-0.051556364,-0.010224017,-0.02772902,-0.0015790438,0.00120341,-0.010299209,-0.022745172,-0.021253057,0.03721303,-0.0073177274,-0.032847818,0.0031198822,-0.00829568,-0.034531932,-0.040604655,-0.029424764,0.03910974
14981,-0.027325692,-0.026691264,-0.012240417,-0.0076125176,-0.037808448,0.003953729,-0.044491813,0.01922331,-0.0072772293,0.018302815,0.0023689335,-0.010025631,0.013205503,0.0043740734,-0.010894815,-0.009808735,-0.0021930179,-0.0027916804,-0.019461155,0.008234226,-0.0002691218,0.026487509,-0.016801065,0.023997389,0.016863592,0.02960237,-0.007323584,0.009947839,0.02779247,-0.0035795246,0.028098367,-0.023884749,0.0037870584,0.01507232,-0.006736485,-0.016357169,0.00464344,0.00758635,-0.0030688096,-0.006628569,0.004101867,-0.02146141,-0.014257929,0.009577061,-0.012505948,-0.011427369,-0.0037973586,-0.024629569,-0.020034714
14982,-0.019113142,-0.025919223,-0.023788802,0.007044909,-0.0063328207,0.019853743,-0.01638569,0.022917295,-0.02213966,-0.011066443,0.0034738022,-0.007878303,-0.031687576,-0.013684745,-0.04962943,-0.01235953,0.034377027,0.063106954,0.014204766,0.011028998,0.04898875,0.0013573893,0.041930318,-0.029557334,-0.013870095,0.01412541,0.018449064,-0.016767727,0.06795656,-0.0066635483,-0.02514858,-0.007605611,0.006941287,0.019016694,-0.00067645125,-0.009573797,0.054496128,0.032665435,-0.019557647,0.047317695,0.017471706,-0.010921467,0.012789081,0.00022587499,0.029972807,-0.011582069,-0.022277161,-0.025470829,-0.03276689
14983,-0.0059757736,-0.014607374,-0.04219434,0.002689392,0.006440097,-0.0037930019,-0.013956002,0.0070060915,-0.0028572616,0.03759914,0.014102116,0.0034619786,-0.01295275,0.00726986,-0.042572897,-0.03650892,0.012364317,0.025727719,0.01115556,0.041044567,0.044808853,0.0059386822,0.056608588,-0.005863762,-0.0017648233,0.009450073,-0.009260646,-0.015763978,0.051015098,0.016060615,-0.030181812,-0.0042886054,0.023806915,-0.013233077,0.025024453,0.0011126945,0.035642803,0.05062897,-0.019302981,0.06502643,-0.009718872,0.015827926,0.0035176522,-0.007132303,0.007553965,-0.0046359715,-0.0007186209,0.009239005,-0.018377632
14984,-0.0071699787,0.013563185,0.003023426,-0.011284894,-0.026563555,0.0001777665,-0.0030015102,-0.022005765,-0.014975284,-0.027193993,0.008786289,-0.0033363176,0.0011603184,0.018117798,0.00041808235,-0.013320879,-0.0072742836,-0.011999876,-0.009334673,-0.0040031476,0.04135934,-0.011832277,-0.03361697,0.0032543093,-0.0027073275,0.015007232,0.0010934444,-0.008071476,-0.009118426,-0.0177473,-0.02086018,-0.030013492,0.007288448,0.012489359,-0.0064583416,0.018404527,0.033433266,0.0061808117,-0.037779927,-0.0052589956,-0.022519676,-0.021797163,0.019469148,-0.04105842,-0.017928684,0.008216302,0.012709004,-0.025369562,-0.050191473
15013,-0.018757379,-0.021472491,-0.015719619,0.0036220197,-0.016085556,0.010165564,0.0038875446,-0.022658855,-0.0107448185,-0.030771807,0.007192367,-0.012523078,-0.010250325,0.0030230333,0.012809579,0.0025311594,0.012700342,0.004271992,0.006702089,0.043554317,-0.010011829,0.011293847,-0.01572699,0.0055102636,-0.011185703,-0.01165916,-0.019374788,0.004193993,0.0032383937,0.010185788,0.0065318807,-0.0070920475,0.0024529053,-0.006185435,-0.015607315,-0.01214932,0.002984723,0.0151189985,-0.015139423,0.0051678405,-0.015805218,0.025820352,0.026945531,0.0072035827,-0.01627166,0.0033435095,-0.0118998205,-0.029973073,-0.016586725
15014,-0.011040135,-0.021531845,0.011250723,0.024133084,0.019001024,0.0062788813,-0.005160054,0.016015388,-0.01610973,0.029426098,0.015057988,0.009276363,-0.03176603,-0.03940427,-0.003283795,0.0019346885,0.02751229,0.06600091,0.01192188,0.026772847,0.0066069164,-0.007149762,-0.0027205988,-0.0048559695,-0.0026374224,0.0074689924,0.018294541,0.02769266,0.01208543,-0.00948564,0.006607233,0.01806206,0.012469794,0.012651119,-0.020106537,0.0030513976,0.030184215,0.026440898,-0.0019509637,0.020719111,0.0036936032,0.0018273502,0.018913336,-0.024619663,0.0074102194,0.012038976,0.0074880137,-0.011289553,-0.028679391
15015,-0.022836594,-0.02626743,-0.0025209028,0.00859082,0.02970493,0.021285525,-0.023652859,0.028117122,-0.0062281005,0.028636172,0.011728299,0.0051754527,0.008781702,0.009916716,-0.021480722,-0.011678458,0.023279212,0.03286324,0.012976482,0.02422858,0.0013072299,0.01818916,0.020656912,-0.010656646,-0.009405136,-0.021596244,0.014597318,-0.0140500935,0.04501273,-0.010609214,0.016110437,0.021914897,0.005424836,0.015390185,-0.0031771995,0.0029457628,0.009715029,0.020754859,-0.0036542264,0.030775426,0.013485175,0.005456624,-0.038013443,-0.03314091,0.00496785,-0.00962305,0.00038935742,-0.03854702,-0.034491114
15016,-0.003129781,-0.029953575,-0.027582241,-0.0057177455,-0.00457837,0.00070048,-0.005452122,0.019712009,-0.014001037,0.052369475,0.033517644,-0.008913182,-0.015186555,0.036807396,-0.02576814,-0.020475969,0.020468296,0.03409805,-0.0032907464,0.02832543,0.06206672,0.0012031011,0.07707275,-0.034173265,0.023802176,0.016545625,0.017080003,-0.023944246,0.071146466,0.008388194,-0.017356612,0.019465446,0.020650212,0.017626043,0.084681906,-0.00675007,0.05979274,0.06526057,-0.003564968,0.06996217,0.0038000953,0.0074336077,-0.026892485,0.008843829,0.029412804,0.015920512,0.0091984505,-0.008780909,-0.03870185
15017,0.0019980657,-0.029649064,-0.010800463,0.024292225,-0.007593375,0.029156988,-0.0053967447,0.010033578,-0.013380243,0.013623062,0.01856412,-0.010800235,0.01571144,0.016072327,-0.033228476,0.014584756,0.03752769,0.022041256,0.012539598,0.005608762,0.04729481,0.019169264,0.00027772473,-0.0021760706,0.016689215,0.022708492,-0.00033293726,0.019387243,0.05330251,-0.008241362,-0.0121575035,-0.011940378,0.015130074,0.023810042,0.034046847,0.035742093,0.027056573,0.044867486,0.024503775,0.049481366,-0.023202049,0.018494591,0.015305775,0.013590048,0.02053235,-0.010730058,0.01582154,-0.0060391366,0.0002884964
15018,-0.011753893,-0.022072732,-0.009323298,0.026070183,0.024303705,0.0105957715,0.0028593875,-0.02827908,-2.6778318e-05,0.0071828966,-0.0004540553,0.019773016,0.0053353165,0.042596404,0.0070317816,-0.010628025,-0.002287845,-0.0056402585,0.007569105,0.009753582,-0.019038254,0.027738051,0.028324462,-0.003295104,0.029709795,0.023220567,0.010036331,-0.01849448,0.016332872,-0.025373809,0.019539697,0.014133343,0.016256386,-5.477962e-05,0.00021670572,0.0053753383,0.0003577865,-0.009070357,-0.00909539,0.012490937,0.00018670858,0.016719123,-0.020987183,-0.021420969,0.011566269,0.017947575,0.022725856,-0.005197669,-0.0014908984
15055,-0.027225705,-0.035464726,-0.009642592,0.013071608,0.014058347,0.020655535,0.021884568,0.019019911,-0.018838942,0.017129244,-0.0029848858,0.022150837,-0.006525349,-0.016224628,-0.03589224,-0.021030096,0.024708994,0.08015244,-0.002183831,0.033814345,0.02629579,0.014114172,0.023522628,-0.01371285,-0.013010707,0.02613577,-0.0033906365,0.0013417079,0.046095204,-0.017912405,-0.00146527,0.021451555,0.010852237,0.007556492,0.015332089,0.01448664,0.04334892,0.036175683,-0.0030156553,0.022798978,0.008354845,-0.003899825,0.029485285,-0.0015564641,0.03931297,0.015025404,0.024438353,0.0023746493,-0.013208796
