,donkey,horse,bear,sheep,rabbit,elephant,goat,frog,tiger,dog,cat,lion,turtle,monkey,raccoon,cow,giraffe,fish,alligator,zebra,deer,squirrel,kangaroo,leopard,bee,ant,camel,bird,penguin,rhinoceros
14981,0.013205503,0.0023689335,0.009947839,-0.0072772293,-0.016357169,0.0043740734,-0.011427369,-0.02146141,-0.014257929,-0.0030688096,0.016863592,-0.024629569,0.003953729,-0.010025631,-0.023884749,0.023997389,-0.020034714,-0.019461155,-0.0021930179,-0.026691264,-0.0037973586,-0.027325692,-0.012240417,0.009577061,-0.044491813,0.0037870584,-0.0027916804,0.028098367,0.02960237,-0.0035795246
14982,-0.031687576,0.0034738022,-0.016767727,-0.02213966,-0.009573797,-0.013684745,-0.011582069,-0.010921467,0.012789081,-0.019557647,-0.013870095,-0.025470829,0.019853743,-0.007878303,-0.007605611,-0.029557334,-0.03276689,0.014204766,0.034377027,-0.025919223,-0.022277161,-0.019113142,-0.023788802,0.00022587499,-0.01638569,0.006941287,0.063106954,-0.02514858,0.01412541,-0.0066635483
14983,-0.01295275,0.014102116,-0.015763978,-0.0028572616,0.0011126945,0.00726986,-0.0046359715,0.015827926,0.0035176522,-0.019302981,-0.0017648233,0.009239005,-0.0037930019,0.0034619786,-0.0042886054,-0.005863762,-0.018377632,0.01115556,0.012364317,-0.014607374,-0.0007186209,-0.0059757736,-0.04219434,-0.007132303,-0.013956002,0.023806915,0.025727719,-0.030181812,0.009450073,0.016060615
14984,0.0011603184,0.008786289,-0.008071476,-0.014975284,0.018404527,0.018117798,0.008216302,-0.021797163,0.019469148,-0.037779927,-0.0027073275,-0.025369562,0.0001777665,-0.0033363176,-0.030013492,0.0032543093,-0.050191473,-0.009334673,-0.0072742836,0.013563185,0.012709004,-0.0071699787,0.003023426,-0.04105842,-0.0030015102,0.007288448,-0.011999876,-0.02086018,0.015007232,-0.0177473
15013,-0.010250325,0.007192367,0.004193993,-0.0107448185,-0.01214932,0.0030230333,0.0033435095,0.025820352,0.026945531,-0.015139423,-0.011185703,-0.029973073,0.010165564,-0.012523078,-0.0070920475,0.0055102636,-0.016586725,0.006702089,0.012700342,-0.021472491,-0.0118998205,-0.018757379,-0.015719619,0.0072035827,0.0038875446,0.0024529053,0.004271992,0.0065318807,-0.01165916,0.010185788
15014,-0.03176603,0.015057988,0.02769266,-0.01610973,0.0030513976,-0.03940427,0.012038976,0.0018273502,0.018913336,-0.0019509637,-0.0026374224,-0.011289553,0.0062788813,0.009276363,0.01806206,-0.0048559695,-0.028679391,0.01192188,0.02751229,-0.021531845,0.0074880137,-0.011040135,0.011250723,-0.024619663,-0.005160054,0.012469794,0.06600091,0.006607233,0.0074689924,-0.00948564
15015,0.008781702,0.011728299,-0.0140500935,-0.0062281005,0.0029457628,0.009916716,-0.00962305,0.005456624,-0.038013443,-0.0036542264,-0.009405136,-0.03854702,0.021285525,0.0051754527,0.021914897,-0.010656646,-0.034491114,0.012976482,0.023279212,-0.02626743,0.00038935742,-0.022836594,-0.0025209028,-0.03314091,-0.023652859,0.005424836,0.03286324,0.016110437,-0.021596244,-0.010609214
15016,-0.015186555,0.033517644,-0.023944246,-0.014001037,-0.00675007,0.036807396,0.015920512,0.0074336077,-0.026892485,-0.003564968,0.023802176,-0.008780909,0.00070048,-0.008913182,0.019465446,-0.034173265,-0.03870185,-0.0032907464,0.020468296,-0.029953575,0.0091984505,-0.003129781,-0.027582241,0.008843829,-0.005452122,0.020650212,0.03409805,-0.017356612,0.016545625,0.008388194
15017,0.01571144,0.01856412,0.019387243,-0.013380243,0.035742093,0.016072327,-0.010730058,0.018494591,0.015305775,0.024503775,0.016689215,-0.0060391366,0.029156988,-0.010800235,-0.011940378,-0.0021760706,0.0002884964,0.012539598,0.03752769,-0.029649064,0.01582154,0.0019980657,-0.010800463,0.013590048,-0.0053967447,0.015130074,0.022041256,-0.0121575035,0.022708492,-0.008241362
15018,0.0053353165,-0.0004540553,-0.01849448,-2.6778318e-05,0.0053753383,0.042596404,0.017947575,0.016719123,-0.020987183,-0.00909539,0.029709795,-0.005197669,0.0105957715,0.019773016,0.014133343,-0.003295104,-0.0014908984,0.007569105,-0.002287845,-0.022072732,0.022725856,-0.011753893,-0.009323298,-0.021420969,0.0028593875,0.016256386,-0.0056402585,0.019539697,0.023220567,-0.025373809
15055,-0.006525349,-0.0029848858,0.0013417079,-0.018838942,0.01448664,-0.016224628,0.015025404,-0.003899825,0.029485285,-0.0030156553,-0.013010707,0.0023746493,0.020655535,0.022150837,0.021451555,-0.01371285,-0.013208796,-0.002183831,0.024708994,-0.035464726,0.024438353,-0.027225705,-0.009642592,-0.0015564641,0.021884568,0.010852237,0.08015244,-0.00146527,0.02613577,-0.017912405
15056,0.0066246656,0.011863954,-0.005815511,-0.022112468,0.0028136356,-0.005943728,0.0064254287,0.0055277296,0.0011933559,-0.004017564,-0.000858106,-0.010987926,0.0076466575,-0.005521929,0.0074058063,-0.01216351,-0.0046891267,-0.0064970613,0.02731537,-0.032900777,0.0008181318,-0.021117968,-0.0072059017,-0.008414167,0.009658222,0.02184447,0.084097944,-0.0040658847,0.022300577,-0.020328818
15057,-0.022047207,0.030082561,-0.0015501166,0.00041987732,0.0012948384,0.011652399,0.0012875228,0.01307265,-0.023058178,-0.02280356,-0.0018404536,-0.022554219,-0.0013199244,-0.005741564,0.026347173,-0.017688595,-0.025129652,-0.014423179,0.01342903,-0.024857856,0.016314987,-0.018542288,-0.023035714,-0.01772674,-0.020418191,0.011926063,0.0565336,-0.047528144,0.037076008,0.0052452385
15058,-0.020458609,-0.005540492,-0.010175977,-0.020408044,0.017805874,0.037025,-0.015166515,0.0073763877,-0.016730431,-0.0018282527,0.0022501163,-0.024455575,0.013528905,0.0008275569,0.035989348,-0.0026034368,-0.011382972,0.018385185,0.026979588,-0.03400655,0.03978156,0.0017034704,-0.016814252,0.0070911124,-0.033576213,0.025861258,0.037724588,-0.018259155,-0.00030462132,0.018113082
15059,0.0043712333,0.02247919,-0.012903917,0.025341185,0.01867531,0.01332061,0.004857128,-0.021521315,-0.003906351,0.00273822,-0.03057587,-0.05029355,0.026673496,0.022780815,-0.0067907055,-0.012257657,0.030592963,-0.02105546,-0.0019105753,-0.0015503991,-0.007855843,-0.013730533,-0.013339397,0.01615937,0.0031340085,-0.01170098,-0.027860627,0.013119333,-0.044436276,0.004582999
15098,-0.0146863265,0.018067721,0.0066585005,-0.024633138,0.007691836,-0.016889779,0.006771449,0.032215636,0.01907276,-0.010810328,0.00041446494,-0.009327666,0.018103348,0.0071037486,-0.0097040525,-0.0006950237,-0.024925545,-0.013593129,0.014693141,-0.010404726,0.025189921,-0.025227902,-0.006997261,-0.0027980783,0.012791791,0.036400013,0.047981847,-0.020026213,-0.0017174067,0.005502233
15099,-0.012218244,-0.0098244315,-0.01706532,0.01464801,0.0022217298,-0.00014017057,0.01391308,0.01987123,-0.008061692,-0.010532718,-0.0131141385,-0.0019628715,0.015327797,0.0033431642,0.0118110115,-0.014048773,0.015770191,0.034129504,0.03758428,-0.038319286,-0.0041841865,-0.0006540262,-0.008481351,-0.019930301,0.021770885,0.022073394,0.037577104,0.0014231037,0.007342709,-0.026792964
15100,-0.055705477,0.020912534,-0.025182197,-0.023029061,-0.01124951,0.036621537,-0.0020139243,-0.02143398,-0.00859577,-0.034816775,-0.0022311744,-0.0152994925,-0.006495893,-0.018140517,0.017707208,-0.016673177,-0.003252464,-0.012215797,0.026764875,-0.014229151,0.020940928,-0.021383336,-0.0059660035,0.008041978,0.0006899806,0.052448243,0.036439568,-0.021536358,0.015810972,0.002010015
15101,-0.02013851,-0.00074222573,0.008077007,-0.011349407,0.034177303,-0.040902108,-0.019330898,-0.018368931,-0.003087775,0.0038411822,-0.011120789,-0.01627946,-0.028817132,-0.004739849,0.02062798,-0.009119459,-0.026284384,-0.03900973,-0.0017614419,-0.008813669,0.036945056,-0.040964045,-0.033029076,0.005248968,-0.014557365,0.0021011557,0.070778236,-0.04093689,-0.0011298694,0.005516766
15145,0.012303244,0.00884092,-0.019345228,0.010848567,0.018729588,0.007055795,0.010052689,-0.024127247,-0.02456143,-0.01354003,-0.0067407093,0.0023969645,0.010226441,-0.00027240222,-0.01063206,-0.0016634114,0.011201319,0.0058298223,-0.006356165,-0.02534389,-0.0038389664,-0.014933109,0.0030545723,-0.017614862,0.006998203,0.022982791,-0.0124262525,-0.027444579,-0.01888805,-0.041504536
15146,-0.015301165,-0.009696327,-0.008441425,0.005997656,0.0032458876,-0.012138682,0.0009412607,0.03839257,-0.0027799478,0.016687656,0.0001435016,0.0014770428,-0.00017662656,-0.020893594,-0.007909402,-0.0031193376,-0.0061598197,0.01861329,0.009898827,-0.00033592278,0.0031003747,-0.006487416,-0.0034156202,0.0019937467,0.013267261,0.008776757,0.028472103,0.017809158,-0.0055209105,-0.008626888
15333,-0.0103648985,-0.014401992,0.005004677,0.00069694966,-0.007989955,-0.022790266,-0.023535296,0.0001034732,0.04719964,0.026011264,0.019132884,0.0059740827,0.020759681,-6.149368e-05,-0.03230132,-0.0071713575,-0.032816544,0.030297691,0.005226049,-0.02602569,-0.016866988,-0.0041108904,-0.01163581,-0.011762534,0.0068927244,0.01598755,0.028594894,-0.0207462,0.017221684,0.020607635
15381,-0.0038280569,0.008974977,-0.05581278,-0.008364472,-0.017222852,-0.026350215,0.0270989,-0.027351119,-0.010692547,0.00041575218,0.005654386,0.0050127753,-0.0033077945,-0.0071908063,0.01166967,0.0022952706,0.008211153,-0.0109328665,0.0033666298,-0.025268964,-0.029057406,-0.0022472797,-0.022860505,-0.0074653258,0.036896303,0.015685208,0.0022270891,0.009188067,-0.0118607255,0.002102633
15382,-0.04185216,0.010989948,-0.018873699,0.009636973,-0.014836274,-0.019502807,-0.008513603,0.015957013,0.024068749,0.019621495,-0.03344902,0.0072318465,0.015953096,0.02799089,-0.017855806,0.029497018,-0.019362768,0.0034132588,0.014025365,-0.013947596,-0.006414719,-0.0012338375,-0.002956733,-0.026412204,0.013324767,0.017770885,0.008818637,-0.0073149153,-0.03170766,0.014685578
15383,0.004018774,0.00432309,0.01916438,-0.036684703,-0.015944935,-0.00058552687,-0.033024374,0.029608304,0.0031994414,0.047228426,-0.0269072,-0.009733315,0.017573066,0.0101592755,0.012211933,0.02727971,-0.034532767,-0.033479027,-0.006066957,-0.04116895,-0.017733578,-0.014442131,-0.011260337,-0.0068890075,0.009355346,-2.1143505e-05,-0.0030086723,-0.018128151,0.0043348516,-0.0019237399
15430,0.020521665,-0.0072616204,-0.011321034,-0.015731467,0.015217613,0.002052781,0.001956228,0.0053531886,0.0014797108,-0.015694065,0.022999039,-0.017089989,0.03649977,0.015896423,-0.014807847,0.033852123,-0.025249997,-1.7144252e-05,-0.014468733,0.0005472188,-0.0016266623,-0.014838326,0.00502306,0.011329192,0.015576529,-0.014914352,-0.0010533148,0.02778711,-0.008986101,-0.035511598
15431,0.0077442364,0.010382225,-0.0053960606,0.0046301037,-0.016194774,0.0049677924,-0.019112715,0.009662218,0.015946953,-0.019633336,-0.005564744,-0.019332362,0.0015755687,0.006889825,-0.003002296,0.02531749,-0.017921507,-0.008960625,-0.003010222,0.0015340565,-0.024721876,-0.013807525,0.036157757,0.026622897,0.009445381,-0.023208007,0.007179449,-0.015544869,-0.026925081,-0.023133777
15432,-0.01620098,0.0065478054,-0.011174896,0.0021760666,-0.0098596625,-0.013427391,-0.022761537,-0.019567164,-0.0080536,0.0041461103,-0.010251437,-0.005875349,-0.0024496613,-0.01734815,-0.022743275,-0.0007305338,-0.0011270941,0.0042013344,-0.0293369,-0.02627425,-0.047847237,-0.000740615,-0.018326143,-0.016170157,-0.0035187432,0.010294263,-0.015146212,-0.019717477,-0.0051099607,-0.018487083
15433,0.04720166,0.004294831,-5.067916e-05,0.0034969244,0.0029411807,0.048599824,0.004155342,-0.005864871,0.017632114,0.067115314,-0.021295806,0.020361157,0.0146867195,0.009261143,-0.0066190115,0.040693514,-0.024466759,0.0072255507,0.016443549,-0.02555079,-0.0062157586,0.02697078,-0.040078986,-0.008460112,0.016032003,0.023789972,0.0026793561,0.01400195,0.0008689482,0.00963655
15483,0.015163531,0.0144014815,-0.037843008,0.018693676,0.012822366,-0.0007323048,-0.027764922,-0.0016805058,0.015937641,0.002530327,-0.021583674,0.010629726,-0.0012704675,0.014873284,0.014615695,-0.01498469,-0.01806619,0.021707827,0.0049559963,-0.020692082,-0.017994232,-0.009124597,-0.026407763,-0.0011019743,0.0056100874,0.0059231874,0.016123587,0.0050964174,0.0042441064,-0.008090165
15484,0.02190257,0.011781192,-0.012315986,-0.0040371167,0.00888305,-0.026242217,-0.011763141,0.015622678,-0.023088137,0.011005685,0.015597224,-0.009789142,0.020957192,0.017658507,-0.014119732,-0.019374112,-0.0021381092,-0.011310299,-0.022515766,0.0033559164,-0.017909555,-0.03440041,0.016796885,-0.00036261664,0.0035670009,0.00025735082,0.008430947,-0.009881383,0.010476862,0.018418267
15485,0.02487985,-7.3854267e-06,0.0127576925,-0.02202726,0.015342638,-0.03596059,0.0026008578,-0.0019433846,-0.034406133,0.022984868,-0.009223684,0.007800369,0.01964728,-0.009174849,-0.00391301,0.019877411,-0.027311094,0.01629056,0.0023385826,-0.0012990726,-0.004212909,0.006255671,-0.022875013,0.0053054267,-0.0019073816,-0.0022239678,-0.00056850165,0.0072810575,0.0077658403,0.018155636
15536,-0.0034934217,0.017341113,-0.002483412,-0.022291915,-0.010861033,-0.010522004,-0.020648176,0.0063949595,0.027433202,0.032385096,0.02942915,-0.001962593,0.046561193,0.0055071493,0.020367721,0.021337194,-0.006488763,0.013233173,0.0036156953,-0.0068038534,-0.004588595,0.010469042,0.00092045096,0.012358189,0.048257336,0.026836285,0.008599078,0.027010798,0.019856976,0.0003036894
17601,0.009461459,0.031613667,0.062340543,0.011598718,0.017327854,0.03550462,0.05518408,0.011592817,0.03005935,0.022966154,0.0080432445,0.042014796,0.036401954,0.036601987,0.049314853,0.02614934,-0.009314109,0.006211448,0.024549045,-0.0011401552,0.04081201,-0.010185801,0.03612748,0.05386339,-0.0006626818,0.058288053,0.06734445,-0.00080633257,0.028134475,0.013133247
17602,-0.00085662166,0.0027825106,-0.027150465,0.008202889,-0.006590145,0.026306117,-0.0054616183,-0.017623266,0.0100733945,0.0129131125,-0.0037062264,-0.0024165583,-0.004310144,-0.009812185,-0.00027562724,0.0122233,-0.031459603,-0.004401445,0.010535285,-0.0068313233,-0.015767066,-0.007090896,-0.023506196,-0.012766828,0.012027425,0.043359887,-0.0307628,0.0059243604,0.017429762,0.0112009905
17603,-0.012481138,0.012662587,-0.01441874,-0.00080117345,-0.018627364,0.010493566,0.01141424,0.0082801515,-0.0031900352,-0.0038996495,0.013250951,0.021531275,-0.0017984355,0.029096097,-0.000256223,0.016480925,0.014888391,0.011516254,-0.0046341787,0.00064567383,0.015556246,-0.020135146,-0.008970565,-0.011644402,0.028391816,0.003250715,-0.012018637,0.023070889,-0.010080854,0.028996764
17625,-0.0026025667,0.021838583,-0.015712162,0.009285313,-0.0010627153,0.026805313,0.016749231,0.0053477106,0.041952472,0.022319486,0.02665584,0.03791178,-0.006116491,-0.018372424,-0.02396976,0.015785262,0.028839216,0.027555682,0.018768203,0.0042232852,0.0039429073,0.03335155,0.029717006,0.0343829,0.03924221,0.0072514173,-0.031337984,0.019729596,0.018140735,0.022444844
17626,0.021207722,0.08146442,0.06716158,0.026743636,0.034733944,0.1071974,0.084729195,0.07452978,0.03191658,0.055246145,0.035903696,0.06640575,0.06523605,0.09202222,0.04407336,0.06136183,0.041405596,0.075917095,0.04468158,0.0732779,0.13811809,0.04462592,0.09777344,0.064843915,0.043688674,0.054335285,0.09792135,0.044166967,0.05944559,0.055181388
17627,0.007177345,0.06401482,0.057072926,0.035395645,-0.0022180725,0.07828921,0.10498193,0.065028645,0.017403636,0.04613416,0.057497565,0.041547805,0.06289796,0.07751454,0.060791522,0.04048364,0.008845749,0.085561715,0.017432107,0.07290332,0.094982944,0.012906787,0.043498695,0.09278065,0.061305504,0.12207103,0.074758165,0.05093508,0.020327039,0.074897334
17628,-0.017593155,0.016830444,-0.008673375,-0.017676815,-0.007566929,-0.0055247997,0.04305758,0.0017519292,0.027104365,0.022706471,0.020776294,0.0007472417,-0.0061218054,-0.0022617579,-0.029527932,-0.004976448,0.0026577637,0.05017795,0.021469766,0.019827722,0.03425065,0.014106959,-0.0093932,0.021219576,0.03855891,0.033806402,0.009719961,0.0043732785,0.012148415,0.019577244
17629,0.016984051,0.027878098,0.028760815,-0.0056680567,0.03280202,0.046776373,0.005009023,0.027305653,-0.0014803689,0.0048534563,0.03668256,0.022026809,0.016009813,0.029485174,-0.005160436,0.016492628,0.013419792,0.046661675,0.023114266,-0.004387637,0.052707177,-0.016280362,0.011878216,-0.022455908,0.03862587,0.029367784,0.025795765,0.02053181,0.033253044,-0.018087866
17630,0.051247865,0.05096018,0.032238647,0.045263488,0.04622591,0.03563447,0.061389606,0.041022,0.07208537,0.038782883,0.052093413,0.07931659,0.019933969,0.07141592,0.024187787,0.047838863,0.009863229,0.03669751,0.022506485,0.03117173,0.051801477,0.06163019,0.044695362,0.040638763,0.042195316,0.063011296,0.07619369,0.06018834,0.049663052,0.047068853
17631,0.04719624,0.04535215,0.04636476,0.06275907,0.03508063,0.06791826,0.061845064,0.049952388,0.059523415,0.0604662,0.029078605,0.038489554,0.047362,0.041225825,0.012322483,0.048934188,0.029979443,0.05032375,0.028513929,0.03716548,0.035454344,0.036683444,0.057135165,0.04913315,0.051856626,0.047399137,0.05147213,0.02251353,0.049770396,0.053882618
17653,0.04577521,0.033405777,0.055964995,0.04557326,0.06507777,0.03646364,0.020939002,0.014036831,0.044554476,0.047056466,0.049181204,0.04872718,0.03630333,0.06364047,0.015080924,0.07273808,0.066796675,0.028603738,0.045356125,0.025180668,0.059354227,0.016052272,0.033407737,0.037466396,0.039231595,0.020077677,0.029258477,0.04587799,0.028260352,0.06250599
17654,0.060477972,0.05323391,0.017655622,0.07125996,0.043300435,0.04684952,0.062707804,0.03577219,0.03535382,0.042267207,0.039516043,0.049781304,0.027346283,0.06292185,0.034409665,0.02345719,0.07290668,0.0044747414,0.041623335,0.04498137,0.06646392,0.009547488,0.017021453,0.048422236,0.08511368,0.037338212,0.03302606,0.0393569,0.04685244,0.05674453
17655,0.057724938,0.06382851,0.032155026,0.028277477,0.053484928,0.09381627,0.07140833,0.049721822,0.02917953,0.05560368,0.025549442,0.06950248,0.054189075,0.084549166,0.053888038,0.053054724,0.04135902,0.09126418,0.056774437,0.07311636,0.112297244,0.05751012,0.072303414,0.03746758,0.042939153,0.013258143,0.1176533,0.053534567,0.061131533,0.05274388
17656,-0.0058721057,0.054050516,0.07276032,0.007711005,0.029093014,0.09663287,0.06184715,0.06060451,0.006156113,0.04899612,0.06181182,0.04169197,0.0072211325,0.07857736,0.047017187,0.020402774,-0.009535183,0.0969638,0.042028014,0.07569899,0.105095774,0.029459571,0.04543532,0.055813123,0.071472146,0.107651345,0.07708957,0.042303454,-0.00028688204,0.061344344
17657,-0.049527083,0.0123875765,0.031785544,-0.025663214,0.020012416,0.014485367,0.027947368,-0.037562553,-0.004611772,0.015252128,0.004719436,-0.0005538343,-0.0058617718,0.021504544,0.0015356671,-0.012089851,-0.040613156,0.010846441,0.021578377,0.017605485,0.030026868,0.015366656,-0.015012403,0.006855294,0.00038136882,0.078782074,0.012267607,-0.01824035,-0.030280521,-0.012291971
17658,-0.026281616,0.030824402,0.020252844,0.0020430365,0.013182863,0.048008863,0.04511951,-0.02778072,-0.0023570303,0.05260034,-0.0053965407,0.022495737,0.015356031,0.020237273,-0.011077835,0.0113949245,0.006064588,0.029803477,0.029143438,-0.006195349,0.06560981,0.0027335717,-0.0051906644,-0.01296332,0.010389055,0.03138068,0.058572676,0.008356986,0.015947832,-0.012425213
17659,-0.0003610861,0.058405418,0.08820238,0.0008641885,0.027813181,0.07796668,0.08198248,0.028597467,0.053414658,0.060555782,0.036042135,0.030666947,0.020106984,0.03774568,0.04552765,0.026918113,0.032487523,0.065401904,0.04016892,0.028801745,0.08338946,0.021607285,0.018979497,0.034464806,0.061704528,0.07735293,0.07758408,0.023668349,0.026052386,0.02065094
17660,0.008995309,0.05332114,0.07832629,-0.0052167806,0.025475217,0.072734274,0.07844739,0.024739534,0.024741687,0.08139124,0.028360339,0.051555444,0.0046808706,0.059050705,-0.00028772713,0.02631578,0.014927715,0.061124425,0.036826562,0.05050142,0.07964134,0.025716653,0.041807506,0.049933795,0.08095304,0.032703128,0.04044138,0.027985362,0.030653201,0.03192551
17683,0.052034155,0.03387573,0.05998419,0.038449816,0.04795173,0.032458898,0.028022632,0.05564609,0.04206547,0.0256214,0.006410861,0.011510265,0.05381201,0.05149208,0.046820596,0.033124797,0.010493576,-0.0020248368,0.045159206,0.05601493,0.034332734,0.03952604,0.029470898,0.060707673,0.022597196,0.035433218,0.024283072,0.03149924,0.03820568,0.011949749
17684,0.036997247,0.04097975,0.033536363,-0.0022500874,0.025748512,-0.0024952134,0.05094925,0.03448278,0.051888093,0.020923838,0.034792524,0.026304193,0.0468677,0.06253938,0.024226995,0.038595956,0.0055807047,0.061607674,0.03592513,0.023844592,0.045592397,0.020771574,0.025994094,0.057475746,0.04025099,0.003798047,0.019732434,0.0033670291,0.034157064,0.034208547
17685,-0.0027400656,0.043823887,0.045857694,-0.008728338,0.033687506,0.0025642018,0.063495524,0.0459147,0.013505246,0.028872272,0.03191325,-0.0030094043,0.04442714,0.037634563,0.032185365,0.013051591,-0.00031709633,0.05443259,0.04296684,0.033491816,0.036250114,0.013855253,0.018190285,0.056733716,0.009216386,0.024030147,0.09156033,0.023297451,0.03282054,0.050059836
17686,-0.04078274,0.057913188,0.0040977877,0.008692869,0.041047614,0.029828155,0.01748615,0.041666966,-0.019978033,0.0113333315,0.027043208,-0.014642735,0.024160301,0.029062236,0.0025006135,-0.020625241,-0.025806302,0.041494872,0.051718622,-0.0091886865,0.037095115,0.03552597,0.010806784,0.011507385,0.021443022,0.042587023,0.09080661,0.0035002313,0.048615515,0.012733538
17687,-0.036837365,0.042730253,0.0013378076,-0.020494338,0.01261665,0.017047413,0.012191191,0.017052544,-0.021876419,-0.005346946,0.036730245,0.0059567876,-0.02072043,0.0074496046,0.020138493,-0.025018483,-0.047908917,0.03257231,0.023934716,-0.0014102347,0.03530507,0.022114607,-0.006616074,0.013799253,0.016524019,0.042921882,0.044135023,-0.031065946,0.0057416293,0.012748406
